valid,urgent,aircraft,report,turbulence,atrcc,fl,lat,lon,date,station,time,wind_speed (kt),RH,wind_dir (deg)
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 03:53,8.00,38.05,340.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 04:53,6.00,39.47,360.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 05:53,4.00,42.65,320.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 07:53,3.00,49.65,330.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 08:53,4.00,45.93,340.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 13:53,0.00,47.68,0.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 14:53,11.00,47.68,320.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 15:53,4.00,42.65,330.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 17:53,10.00,29.41,340.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 18:53,11.00,24.2,340.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 21:53,10.00,20.18,350.0
2024-11-16 16:05:00+00:00,F,C172,BUR UA /OV BUR090010/TM 1605/FL065/TP C172/TB CONS MOD,CONS MOD,ZLA,6500,34.20067,-118.1571400686976,2024-11-16,BUR,2024-11-16 22:53,13.00,17.92,360.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 00:53,9.00,38.7,330.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 01:53,10.00,31.43,320.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 02:53,8.00,35.21,330.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 03:53,8.00,38.05,340.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 04:53,6.00,39.47,360.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 05:53,4.00,42.65,320.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 07:53,3.00,49.65,330.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 08:53,4.00,45.93,340.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 13:53,0.00,47.68,0.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 14:53,11.00,47.68,320.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 15:53,4.00,42.65,330.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 17:53,10.00,29.41,340.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 18:53,11.00,24.2,340.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 21:53,10.00,20.18,350.0
2024-11-16 18:30:00+00:00,F,SR22,BUR UA /OV BUR360005/TM 1830/FL090/TP SR22/TB MOD BLO 090,MOD BLO 090,ZLA,9000,34.284010083340085,-118.35867,2024-11-16,BUR,2024-11-16 22:53,13.00,17.92,360.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 00:53,9.00,38.7,330.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 01:53,10.00,31.43,320.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 02:53,8.00,35.21,330.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 03:53,8.00,38.05,340.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 04:53,6.00,39.47,360.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 05:53,4.00,42.65,320.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 07:53,3.00,49.65,330.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 08:53,4.00,45.93,340.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 13:53,0.00,47.68,0.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 14:53,11.00,47.68,320.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 15:53,4.00,42.65,330.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 17:53,10.00,29.41,340.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 18:53,11.00,24.2,340.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 21:53,10.00,20.18,350.0
2024-11-16 23:19:00+00:00,F,SR22,BUR UA /OV VNY007011/TM 2319/FL080/TP SR22/TB CONS MOD,CONS MOD,ZLA,8000,34.39170153379266,-118.46215074678324,2024-11-16,BUR,2024-11-16 22:53,13.00,17.92,360.0
2024-11-18 21:15:00+00:00,F,C172,BUR UA /OV VNY120005/TM 2115/FL055/TP C172/TB OCNL MOD 095-055/RM DURD. COR SA-ID AND TURB. ZLA CWSU,OCNL MOD 095-055,ZLA,5500,34.16804995832995,-118.40189561020458,2024-11-18,BUR,2024-11-18 10:53,0.00,43.44,0.0
2024-11-18 21:15:00+00:00,F,C172,BUR UA /OV VNY120005/TM 2115/FL055/TP C172/TB OCNL MOD 095-055/RM DURD. COR SA-ID AND TURB. ZLA CWSU,OCNL MOD 095-055,ZLA,5500,34.16804995832995,-118.40189561020458,2024-11-18,BUR,2024-11-18 15:53,0.00,47.36,0.0
2024-11-28 19:50:00+00:00,F,B737,VNY UA /OV BUR310008/TM 1950/FL050/TP B737/TB MOD/RM COR SA-ID AND LOCTN. ZLA CWSU,MOD,ZLA,5000,34.286381956738,-118.48217470719707,2024-11-28,BUR,2024-11-28 16:53,0.00,49.23,0.0
2024-11-28 19:50:00+00:00,F,B737,VNY UA /OV BUR310008/TM 1950/FL050/TP B737/TB MOD/RM COR SA-ID AND LOCTN. ZLA CWSU,MOD,ZLA,5000,34.286381956738,-118.48217470719707,2024-11-28,BUR,2024-11-28 18:53,0.00,25.42,0.0
2024-11-28 19:50:00+00:00,F,B737,VNY UA /OV BUR310008/TM 1950/FL050/TP B737/TB MOD/RM COR SA-ID AND LOCTN. ZLA CWSU,MOD,ZLA,5000,34.286381956738,-118.48217470719707,2024-11-28,BUR,2024-11-28 19:53,0.00,20.2,0.0
2024-11-28 19:50:00+00:00,F,B737,VNY UA /OV BUR310008/TM 1950/FL050/TP B737/TB MOD/RM COR SA-ID AND LOCTN. ZLA CWSU,MOD,ZLA,5000,34.286381956738,-118.48217470719707,2024-11-28,BUR,2024-11-28 20:53,0.00,20.2,0.0
2024-11-28 19:50:00+00:00,F,B737,VNY UA /OV BUR310008/TM 1950/FL050/TP B737/TB MOD/RM COR SA-ID AND LOCTN. ZLA CWSU,MOD,ZLA,5000,34.286381956738,-118.48217470719707,2024-11-28,BUR,2024-11-28 23:53,0.00,16.56,0.0
2024-11-28 20:28:00+00:00,F,B737,BUR UA /OV LAX020015/TM 2028/FL270/TP B737/TB MOD 270-260/RM DURD. COR SA-ID AND TURB. ZLA CWSU,MOD 270-260,ZLA,27000,34.17310218399108,-118.28345891313435,2024-11-28,BUR,2024-11-28 16:53,0.00,49.23,0.0
2024-11-28 20:28:00+00:00,F,B737,BUR UA /OV LAX020015/TM 2028/FL270/TP B737/TB MOD 270-260/RM DURD. COR SA-ID AND TURB. ZLA CWSU,MOD 270-260,ZLA,27000,34.17310218399108,-118.28345891313435,2024-11-28,BUR,2024-11-28 18:53,0.00,25.42,0.0
2024-11-28 20:28:00+00:00,F,B737,BUR UA /OV LAX020015/TM 2028/FL270/TP B737/TB MOD 270-260/RM DURD. COR SA-ID AND TURB. ZLA CWSU,MOD 270-260,ZLA,27000,34.17310218399108,-118.28345891313435,2024-11-28,BUR,2024-11-28 19:53,0.00,20.2,0.0
2024-11-28 20:28:00+00:00,F,B737,BUR UA /OV LAX020015/TM 2028/FL270/TP B737/TB MOD 270-260/RM DURD. COR SA-ID AND TURB. ZLA CWSU,MOD 270-260,ZLA,27000,34.17310218399108,-118.28345891313435,2024-11-28,BUR,2024-11-28 20:53,0.00,20.2,0.0
2024-11-28 20:28:00+00:00,F,B737,BUR UA /OV LAX020015/TM 2028/FL270/TP B737/TB MOD 270-260/RM DURD. COR SA-ID AND TURB. ZLA CWSU,MOD 270-260,ZLA,27000,34.17310218399108,-118.28345891313435,2024-11-28,BUR,2024-11-28 23:53,0.00,16.56,0.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 00:53,0.00,33.68,0.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 01:53,5.00,31.76,360.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 03:53,9.00,16.91,330.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 04:53,11.00,18.14,340.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 08:53,0.00,29.83,0.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 09:53,0.00,34.72,0.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 10:53,0.00,36.03,0.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 11:53,0.00,29.18,0.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 13:53,3.00,35.53,350.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 15:53,0.00,30.94,0.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 16:53,0.00,21.34,0.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 17:53,0.00,17.31,0.0
2024-12-07 05:20:00+00:00,F,C172,BUR UA /OV VNY09510/TM 0520/FL050/TP C172/TB MOD TURB/RM OCCASIONAL,MOD TURB,ZLA,5000,34.20972,-118.48917,2024-12-07,BUR,2024-12-07 18:53,0.00,15.23,0.0
2024-12-17 18:50:00+00:00,F,B737,BUR UA /OV VNY290009/TM 1850/FL050/TP B737/TB OCNL LGT MOD CHOP/RM MOD CHOP OVER HILLS,OCNL LGT MOD CHOP,ZLA,5000,34.261027177047744,-118.65962687053609,2024-12-17,BUR,2024-12-17 01:53,0.00,49.39,0.0
2024-12-17 18:50:00+00:00,F,B737,BUR UA /OV VNY290009/TM 1850/FL050/TP B737/TB OCNL LGT MOD CHOP/RM MOD CHOP OVER HILLS,OCNL LGT MOD CHOP,ZLA,5000,34.261027177047744,-118.65962687053609,2024-12-17,BUR,2024-12-17 15:53,0.00,45.93,0.0
2024-12-17 18:50:00+00:00,F,B737,BUR UA /OV VNY290009/TM 1850/FL050/TP B737/TB OCNL LGT MOD CHOP/RM MOD CHOP OVER HILLS,OCNL LGT MOD CHOP,ZLA,5000,34.261027177047744,-118.65962687053609,2024-12-17,BUR,2024-12-17 20:53,0.00,20.2,0.0
2024-12-17 18:50:00+00:00,F,B737,BUR UA /OV VNY290009/TM 1850/FL050/TP B737/TB OCNL LGT MOD CHOP/RM MOD CHOP OVER HILLS,OCNL LGT MOD CHOP,ZLA,5000,34.261027177047744,-118.65962687053609,2024-12-17,BUR,2024-12-17 23:53,0.00,16.95,0.0
2024-12-17 20:29:00+00:00,F,B737,BUR UA /OV VNY330010/TM 2029/FL060/TP B737/TB CONS MOD 100-070 DURD,CONS MOD 100-070 DURD,ZLA,6000,34.354069258652046,-118.5899457848835,2024-12-17,BUR,2024-12-17 01:53,0.00,49.39,0.0
2024-12-17 20:29:00+00:00,F,B737,BUR UA /OV VNY330010/TM 2029/FL060/TP B737/TB CONS MOD 100-070 DURD,CONS MOD 100-070 DURD,ZLA,6000,34.354069258652046,-118.5899457848835,2024-12-17,BUR,2024-12-17 15:53,0.00,45.93,0.0
2024-12-17 20:29:00+00:00,F,B737,BUR UA /OV VNY330010/TM 2029/FL060/TP B737/TB CONS MOD 100-070 DURD,CONS MOD 100-070 DURD,ZLA,6000,34.354069258652046,-118.5899457848835,2024-12-17,BUR,2024-12-17 20:53,0.00,20.2,0.0
2024-12-17 20:29:00+00:00,F,B737,BUR UA /OV VNY330010/TM 2029/FL060/TP B737/TB CONS MOD 100-070 DURD,CONS MOD 100-070 DURD,ZLA,6000,34.354069258652046,-118.5899457848835,2024-12-17,BUR,2024-12-17 23:53,0.00,16.95,0.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 02:53,0.00,45.69,0.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 03:53,0.00,43.94,0.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 04:53,0.00,47.2,0.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 05:53,0.00,45.22,0.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 13:28,4.00,36.35,30.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 13:53,14.00,36.35,40.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 15:04,24.00,37.66,20.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 15:53,30.00,34.77,30.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 16:53,27.00,33.4,40.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 17:53,34.00,38.87,20.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 18:53,18.00,29.73,40.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 19:35,5.00,28.54,30.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 20:53,8.00,18.83,360.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 21:53,19.00,18.69,10.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 22:53,16.00,13.86,30.0
2025-01-07 14:55:00+00:00,F,B737,BUR UA /OV VNY/TM 1455/FL060/TP B737/TB LGT-MOD SFC-065/RM SMOOTH 065-100 DURC,LGT-MOD SFC-065,ZLA,6000,34.20972,-118.48917,2025-01-07,BUR,2025-01-07 23:53,22.00,13.15,20.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 02:53,0.00,45.69,0.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 03:53,0.00,43.94,0.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 04:53,0.00,47.2,0.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 05:53,0.00,45.22,0.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 13:28,4.00,36.35,30.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 13:53,14.00,36.35,40.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 15:04,24.00,37.66,20.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 15:53,30.00,34.77,30.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 16:53,27.00,33.4,40.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 17:53,34.00,38.87,20.0
2025-01-07 17:20:00+00:00,F,B737,BUR UA /OV BUR/TM 1720/FL070/TP B737/TB CONS MOD AOB 075,CONS MOD AOB 075,ZLA,7000,34.20067,-118.35867,2025-01-07,BUR,2025-01-07 18:53,18.00,29.73,40.0
